Rooms,Price,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,Longtitude,YearSold,Type_h,Type_ht,Type_t,Type_u,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria
4.0,1080000.0,12.1,4.0,2.0,4.0,541.4,132.0,145.06723,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,687000.0,12.1,3.0,1.0,3.0,559.0,124.8,145.06705,2017,True,False,False,False,False,False,True,False,False,False,False,False
4.0,825000.0,12.1,4.0,2.0,4.0,557.0,180.6,145.0647,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,682000.0,12.1,3.0,1.0,1.0,583.0,144.4,145.0648,2017,True,False,False,False,False,False,True,False,False,False,False,False
5.0,1505000.0,12.1,5.0,3.0,2.0,659.0,179.0,145.07825,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,1234000.0,12.1,3.0,1.0,2.0,896.0,139.0,145.0614,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,675000.0,12.1,3.0,1.0,2.0,564.0,111.8,145.0442,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,822000.0,12.1,3.0,1.2,1.6,567.6,92.0,145.02252800000002,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,811000.0,12.1,3.0,1.2,1.6,567.6,92.0,145.02252800000002,2017,True,False,False,False,False,False,True,False,False,False,False,False
4.0,790000.0,12.1,4.0,2.0,4.0,541.4,140.0,145.07012,2017,True,False,False,False,False,False,True,False,False,False,False,False
4.0,800888.0,12.1,4.0,2.0,2.0,505.4,165.4,144.99310400000002,2017,True,False,False,False,False,False,True,False,False,False,False,False
4.0,819000.0,12.1,4.0,2.0,2.0,591.2,191.0,145.06298,2017,True,False,False,False,False,False,True,False,False,False,False,False
5.0,918000.0,12.1,5.0,2.0,2.0,807.0,154.0,145.05135,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,660000.0,12.1,3.0,1.0,2.0,582.0,119.0,145.06341,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,796000.0,12.1,3.0,2.0,2.0,534.0,145.0,145.04836,2017,True,False,False,False,False,False,True,False,False,False,False,False
4.0,1300000.0,12.1,4.0,2.0,2.0,540.4,191.8,145.0855,2017,True,False,False,False,False,False,True,False,False,False,False,False
5.0,940000.0,12.1,5.0,3.0,2.0,593.0,336.4,145.05795,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,820500.0,12.1,3.0,2.0,2.0,609.0,132.0,145.0561,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,770000.0,12.1,3.0,1.0,1.0,551.0,0.0,145.06567,2017,True,False,False,False,False,False,True,False,False,False,False,False
4.0,1300000.0,12.1,4.0,2.0,2.0,637.0,211.0,145.08183,2017,True,False,False,False,False,False,True,False,False,False,False,False
4.0,665000.0,12.1,4.0,2.0,2.0,505.4,165.4,144.99310400000002,2017,True,False,False,False,False,False,True,False,False,False,False,False
5.0,750000.0,12.1,5.0,2.4,3.2,586.0,328.4,145.066116,2017,True,False,False,False,False,False,True,False,False,False,False,False
4.0,880000.0,12.1,4.0,3.0,2.0,530.0,530.0,144.9431,2017,True,False,False,False,False,False,True,False,False,False,False,False
4.0,918000.0,12.1,4.0,2.0,2.0,763.0,206.6,144.9426,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,810000.0,12.1,3.0,2.0,2.0,592.0,129.0,144.9473,2017,True,False,False,False,False,False,True,False,False,False,False,False
4.0,815000.0,12.1,4.0,2.0,2.0,672.0,201.8,144.9495,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,725000.0,12.1,3.0,1.0,2.0,585.0,111.8,144.9464,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,840000.0,12.1,3.0,1.0,2.0,608.0,123.0,144.9378,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,740000.0,12.1,3.0,1.0,4.0,605.0,145.0,144.9467,2017,True,False,False,False,False,False,True,False,False,False,False,False
2.0,715888.0,12.1,2.0,1.0,1.0,613.0,92.0,144.938,2017,True,False,False,False,False,False,True,False,False,False,False,False
4.0,800001.0,12.1,4.0,1.0,2.0,467.0,120.0,145.02996,2017,True,False,False,False,False,False,True,False,False,False,False,False
4.0,900000.0,12.1,4.0,2.0,2.0,505.4,165.4,144.99310400000002,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,809000.0,12.1,3.0,1.4,1.8,578.4,152.8,145.0416,2017,True,False,False,False,False,False,True,False,False,False,False,False
5.0,1250000.0,12.1,5.0,3.0,2.0,544.0,40.0,145.02967,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,850000.0,12.1,3.0,1.0,0.0,639.0,95.6,145.03948,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,740000.0,12.1,3.0,1.0,2.0,633.0,116.6,145.0314,2017,True,False,False,False,False,False,True,False,False,False,False,False
5.0,794000.0,12.1,5.0,2.0,3.0,514.0,237.2,145.0385,2017,True,False,False,False,False,False,True,False,False,False,False,False
3.0,945000.0,12.1,3.0,2.0,2.0,611.4,275.0,145.03393,2017,True,False,False,False,False,False,True,False,False,False,False,False
4.0,1400000.0,12.1,4.0,2.0,2.0,557.0,178.0,145.074,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1470000.0,12.1,3.0,1.0,2.0,701.0,147.0,145.0688,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1200000.0,12.1,3.0,1.0,2.2,491.4,255.0,145.005516,2017,True,False,False,False,False,False,False,False,False,True,False,False
2.0,707000.0,12.1,2.0,1.0,1.0,646.0,92.0,145.072,2017,True,False,False,False,False,False,False,False,False,True,False,False
4.0,1600000.0,12.1,4.0,2.4,2.4,676.2,273.6,145.01184800000001,2017,True,False,False,False,False,False,False,False,False,True,False,False
2.0,685000.0,12.1,2.0,1.0,1.0,0.0,95.0,145.0743,2017,True,False,False,False,False,False,False,False,False,True,False,False
2.0,692000.0,12.1,2.0,1.0,2.0,0.0,131.2,145.0765,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1255000.0,12.1,3.0,1.0,2.0,557.0,108.0,145.0733,2017,True,False,False,False,False,False,False,False,False,True,False,False
2.0,1416000.0,12.1,2.0,1.2,0.2,403.4,95.2,145.033814,2017,True,False,False,False,False,False,False,False,False,True,False,False
4.0,1500000.0,12.1,4.0,2.0,1.0,650.0,175.4,145.0769,2017,True,False,False,False,False,False,False,False,False,True,False,False
6.0,1000000.0,12.1,6.0,2.2,2.2,1033.0,273.4,145.07542999999998,2017,True,False,False,False,False,False,False,False,False,True,False,False
4.0,1656000.0,12.1,4.0,2.0,2.0,651.0,199.0,145.0768,2017,True,False,False,False,False,False,False,False,False,True,False,False
4.0,830000.0,12.1,4.0,2.0,2.0,596.0,164.0,145.07974,2018,True,False,False,False,False,False,True,False,False,False,False,False
3.0,785000.0,12.1,3.0,2.0,2.0,652.0,126.4,145.06753,2018,True,False,False,False,False,False,True,False,False,False,False,False
3.0,600000.0,12.1,3.0,1.0,2.0,398.0,93.6,145.05923,2018,True,False,False,False,False,False,True,False,False,False,False,False
4.0,870000.0,12.1,4.0,2.0,2.0,564.0,201.8,145.06268,2018,True,False,False,False,False,False,True,False,False,False,False,False
4.0,784000.0,12.1,4.0,2.0,3.0,593.0,212.0,145.05017,2018,True,False,False,False,False,False,True,False,False,False,False,False
3.0,666600.0,12.1,3.0,1.2,1.6,567.6,92.0,145.02252800000002,2018,True,False,False,False,False,False,True,False,False,False,False,False
3.0,660000.0,12.1,3.0,2.0,2.0,539.0,145.0,145.04642,2018,True,False,False,False,False,False,True,False,False,False,False,False
3.0,640000.0,12.1,3.0,1.0,1.6,653.0,136.4,145.04097,2018,True,False,False,False,False,False,True,False,False,False,False,False
3.0,962250.0,12.1,3.0,2.0,2.0,588.0,151.0,145.05526,2018,True,False,False,False,False,False,True,False,False,False,False,False
3.0,817000.0,12.1,3.0,1.0,2.0,550.0,145.0,145.07767,2018,True,False,False,False,False,False,True,False,False,False,False,False
4.0,921000.0,12.1,4.0,2.0,2.0,556.0,215.4,145.05981,2018,True,False,False,False,False,False,True,False,False,False,False,False
3.0,715000.0,12.1,3.0,2.0,2.0,297.0,134.0,145.07785,2018,True,False,False,False,False,False,True,False,False,False,False,False
5.0,1565000.0,12.1,5.0,4.0,2.0,656.0,319.2,145.079,2018,True,False,False,False,False,False,True,False,False,False,False,False
4.0,700000.0,12.1,4.0,2.0,2.2,570.0,139.4,145.06299,2018,True,False,False,False,False,False,True,False,False,False,False,False
3.0,689000.0,12.1,3.0,1.2,1.6,567.6,92.0,145.02252800000002,2018,True,False,False,False,False,False,True,False,False,False,False,False
4.0,1225000.0,12.1,4.0,2.0,2.0,526.6,244.0,145.0809,2018,True,False,False,False,False,False,True,False,False,False,False,False
3.0,715000.0,12.1,3.0,1.0,1.8,688.0,107.6,145.06604,2018,True,False,False,False,False,False,True,False,False,False,False,False
5.0,1470000.0,12.1,5.0,3.0,3.0,641.8,349.0,145.09029,2018,True,False,False,False,False,False,True,False,False,False,False,False
3.0,717000.0,12.1,3.0,2.0,1.0,453.0,453.0,145.06949,2018,True,False,False,False,False,False,True,False,False,False,False,False
5.0,760000.0,12.1,5.0,3.0,2.0,521.0,521.0,145.0524,2018,True,False,False,False,False,False,True,False,False,False,False,False
4.0,712000.0,12.1,4.0,1.0,2.0,626.0,142.8,145.04876,2018,True,False,False,False,False,False,True,False,False,False,False,False
4.0,720000.0,12.1,4.0,2.0,1.0,510.0,160.0,145.03208,2018,True,False,False,False,False,False,True,False,False,False,False,False
3.0,800000.0,12.1,3.0,1.0,2.0,552.0,111.8,145.03501,2018,True,False,False,False,False,False,True,False,False,False,False,False
2.0,680000.0,12.1,2.0,1.0,2.0,568.0,101.0,145.03321,2018,True,False,False,False,False,False,True,False,False,False,False,False
4.0,830000.0,12.1,4.0,2.0,2.0,464.0,199.2,145.03408,2018,True,False,False,False,False,False,True,False,False,False,False,False
3.0,725000.0,12.1,3.0,1.0,1.0,550.0,157.8,145.03203,2018,True,False,False,False,False,False,True,False,False,False,False,False
3.0,761000.0,12.2,3.0,2.0,4.0,400.0,94.0,145.106,2016,True,False,False,False,False,False,False,False,False,True,False,False
4.0,1270000.0,12.2,4.0,2.0,1.0,724.0,175.4,145.1109,2016,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1170000.0,12.2,3.0,1.0,2.2,491.4,255.0,145.005516,2016,True,False,False,False,False,False,False,False,False,True,False,False
4.0,1350000.0,12.2,4.0,2.0,1.0,727.0,175.4,145.1106,2016,True,False,False,False,False,False,False,False,False,True,False,False
3.0,785000.0,12.2,3.0,1.0,1.0,557.0,101.6,145.1117,2016,True,False,False,False,False,False,False,False,False,True,False,False
5.0,1529500.0,12.2,5.0,3.0,2.0,585.0,317.0,145.1024,2016,True,False,False,False,False,False,False,False,False,True,False,False
4.0,1240000.0,12.2,4.0,2.0,2.0,766.0,192.0,145.1097,2016,True,False,False,False,False,False,False,False,False,True,False,False
2.0,1075000.0,12.2,2.0,1.0,2.0,695.0,114.0,145.0944,2016,True,False,False,False,False,False,False,False,False,True,False,False
2.0,995000.0,12.2,2.0,1.0,1.0,583.0,100.4,145.1082,2016,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1250000.0,12.2,3.0,1.0,1.0,842.0,98.0,145.1092,2016,True,False,False,False,False,False,False,False,False,True,False,False
4.0,1500000.0,12.2,4.0,2.0,1.0,593.0,255.0,145.096,2016,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1365000.0,12.2,3.0,1.0,1.0,792.0,792.0,145.0972,2016,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1200000.0,12.2,3.0,2.0,2.0,839.0,198.0,145.1098,2016,True,False,False,False,False,False,False,False,False,True,False,False
4.0,1510000.0,12.2,4.0,2.0,2.0,526.0,183.0,145.1013,2016,True,False,False,False,False,False,False,False,False,True,False,False
4.0,1500000.0,12.2,2.0,2.0,2.0,621.0,203.0,145.1023,2016,True,False,False,False,False,False,False,False,False,True,False,False
2.0,1110000.0,12.2,2.0,1.0,1.0,586.0,86.0,145.1082,2016,True,False,False,False,False,False,False,False,False,True,False,False
3.0,875000.0,12.2,3.0,1.0,2.2,491.4,255.0,145.005516,2016,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1232800.0,12.2,3.0,1.0,2.2,491.4,255.0,145.005516,2016,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1631000.0,12.2,3.0,2.0,3.0,782.0,215.0,145.1021,2016,True,False,False,False,False,False,False,False,False,True,False,False
4.0,1415000.0,12.2,4.0,3.0,2.0,724.0,272.4,145.1107,2016,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1120000.0,12.2,3.0,1.0,2.0,723.0,129.6,145.1109,2016,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1060000.0,12.2,2.0,1.0,2.0,772.0,119.2,145.1036,2016,True,False,False,False,False,False,False,False,False,True,False,False
4.0,1100000.0,12.2,3.0,2.0,2.0,803.0,152.0,145.1126,2016,True,False,False,False,False,False,False,False,False,True,False,False
3.0,855000.0,12.2,3.0,2.0,1.0,320.0,85.0,145.1103,2017,True,False,False,False,False,False,False,False,False,True,False,False
4.0,1200000.0,12.2,4.0,3.0,2.0,372.0,201.0,145.0999,2017,True,False,False,False,False,False,False,False,False,True,False,False
2.0,1250000.0,12.2,2.0,1.2,0.2,403.4,95.2,145.033814,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1305000.0,12.2,3.0,1.0,1.0,760.0,120.0,145.1038,2017,True,False,False,False,False,False,False,False,False,True,False,False
4.0,1126000.0,12.2,4.0,1.0,1.0,656.0,153.8,145.1111,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1100000.0,12.2,3.0,1.0,2.2,491.4,255.0,145.005516,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1045000.0,12.2,3.0,1.0,2.2,491.4,255.0,145.005516,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,900000.0,12.2,3.0,1.0,2.2,491.4,255.0,145.005516,2017,True,False,False,False,False,False,False,False,False,True,False,False
2.0,1495000.0,12.2,2.0,1.0,2.0,803.0,95.0,145.1064,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1200000.0,12.2,3.0,1.0,2.2,491.4,255.0,145.005516,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,770000.0,12.3,3.0,1.0,2.2,491.4,255.0,145.005516,2017,True,False,False,False,False,False,False,False,False,True,False,False
2.0,750000.0,12.3,2.0,1.2,0.2,403.4,95.2,145.033814,2017,True,False,False,False,False,False,False,False,False,True,False,False
4.0,1570000.0,12.3,4.0,2.0,1.0,455.0,170.0,145.08294,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,842500.0,12.3,3.0,1.0,2.2,491.4,255.0,145.005516,2017,True,False,False,False,False,False,False,False,False,True,False,False
2.0,1200000.0,12.3,2.0,1.0,2.0,450.6,112.0,145.07672,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1360000.0,12.3,3.0,1.0,1.0,692.0,122.8,145.08371,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1250000.0,12.3,3.0,1.0,2.0,603.0,147.0,145.0756,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1480000.0,12.3,3.0,2.0,2.0,613.0,160.6,145.08576,2017,True,False,False,False,False,False,False,False,False,True,False,False
4.0,1000000.0,12.3,4.0,2.4,2.4,676.2,273.6,145.01184800000001,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1181000.0,12.3,3.0,1.0,1.0,697.0,123.6,145.08071,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1407000.0,12.3,3.0,3.0,4.0,672.0,156.0,145.0812,2017,True,False,False,False,False,False,False,False,False,True,False,False
5.0,1475000.0,12.3,5.0,2.0,3.0,548.0,157.0,145.08118,2017,True,False,False,False,False,False,False,False,False,True,False,False
2.0,675000.0,12.3,2.0,1.2,0.2,403.4,95.2,145.033814,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1250000.0,12.3,3.0,2.0,2.0,354.0,134.0,145.08213,2017,True,False,False,False,False,False,False,False,False,True,False,False
5.0,965000.0,12.3,4.8,2.6,2.8,650.4,262.4,145.06626,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1100000.0,12.3,3.0,1.0,2.0,733.0,127.0,145.10509,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1093800.0,12.3,3.0,1.0,2.0,501.0,180.0,145.10684,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1000000.0,12.3,3.0,1.0,2.0,662.0,129.6,145.10865,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1080000.0,12.3,3.0,1.0,3.0,594.0,122.4,145.10605,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1205000.0,12.3,3.0,2.0,4.0,622.0,0.0,145.10851,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,990000.0,12.3,3.0,1.0,2.0,628.0,129.6,145.10903,2017,True,False,False,False,False,False,False,False,False,True,False,False
4.0,1145000.0,12.3,4.0,1.0,2.0,603.0,151.0,145.11146,2017,True,False,False,False,False,False,False,False,False,True,False,False
4.0,1190000.0,12.3,4.0,2.0,2.0,600.0,188.8,145.11236,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,750000.0,12.3,3.0,2.0,2.0,321.0,87.0,145.10504,2017,True,False,False,False,False,False,False,False,False,True,False,False
2.0,585000.0,12.3,2.0,1.2,0.2,403.4,95.2,145.033814,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1170000.0,12.3,3.0,1.0,2.2,491.4,255.0,145.005516,2017,True,False,False,False,False,False,False,False,False,True,False,False
2.0,890000.0,12.3,2.0,2.0,3.0,521.0,96.6,145.09758,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1215000.0,12.3,3.0,1.0,2.0,536.0,129.6,145.08982,2017,True,False,False,False,False,False,False,False,False,True,False,False
2.0,1225000.0,12.3,2.0,1.0,2.0,567.0,131.2,145.10107,2017,True,False,False,False,False,False,False,False,False,True,False,False
5.0,1828000.0,12.3,5.0,3.0,4.0,667.0,337.0,145.10281,2017,True,False,False,False,False,False,False,False,False,True,False,False
4.0,1410000.0,12.3,4.0,2.0,2.0,568.0,194.0,145.08669,2017,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1315000.0,12.3,3.0,2.0,2.0,562.0,132.0,145.09365,2017,True,False,False,False,False,False,False,False,False,True,False,False
4.0,615000.0,12.3,4.0,2.4,2.4,676.2,273.6,145.01184800000001,2017,True,False,False,False,False,False,False,False,False,True,False,False
4.0,1150000.0,12.3,4.0,2.0,2.0,1060.0,175.0,145.0962,2017,True,False,False,False,False,False,False,False,False,True,False,False
